TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,DayOfWeek,TimeSincePrevTxn_Hours,AccountTxnFrequency,AmountToBalanceRatio,UniqueDevicesPerAccount,UniqueLocationsPerAccount,IsFraud,FraudLabel,RiskSegment
TX000661,AC00257,326.29,2023-12-06 17:10:00,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26,2024-11-04 08:10:00,17,Wednesday,8007.0,11,0.03992653195077005,11,11,0,Legitimate,Low Risk
TX000188,AC00258,630.36,2023-03-02 16:11:00,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:00,16,Thursday,14704.016666666666,7,0.46192063899168284,7,7,0,Legitimate,Medium Risk
TX001875,AC00258,79.14,2023-04-12 17:21:00,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,2024-11-04 08:08:00,17,Wednesday,13718.783333333333,7,0.03547987949214547,7,7,0,Legitimate,Low Risk
TX002507,AC00258,92.24,2023-04-13 17:45:00,Debit,Philadelphia,D000531,189.183.50.147,M076,Branch,60,Engineer,93,1,6937.48,2024-11-04 08:09:00,17,Thursday,13694.4,7,0.013293977931766036,7,7,0,Legitimate,Low Risk
TX001144,AC00258,189.03,2023-04-20 17:54:00,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46,2024-11-04 08:09:00,17,Thursday,13526.25,7,0.09858354281184484,7,7,0,Legitimate,Low Risk
TX000256,AC00258,237.99,2023-05-08 16:45:00,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,2024-11-04 08:11:00,16,Monday,13095.433333333332,7,0.0279623408987568,7,7,0,Legitimate,Low Risk
TX001032,AC00258,66.69,2023-11-01 16:03:00,Credit,San Antonio,D000624,52.50.209.49,M043,Branch,25,Student,140,1,1210.33,2024-11-04 08:07:00,16,Wednesday,8848.066666666668,7,0.055055187273492776,7,7,0,Legitimate,Low Risk
TX001605,AC00258,304.15,2023-11-28 16:09:00,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91,2024-11-04 08:10:00,16,Tuesday,8200.016666666666,7,0.44213632597287433,7,7,0,Legitimate,Medium Risk
TX001323,AC00259,202.34,2023-01-10 16:32:00,Debit,New York,D000023,146.250.144.172,M049,Online,20,Student,134,1,1223.45,2024-11-04 08:11:00,16,Tuesday,15927.65,3,0.16524970394871166,3,3,0,Legitimate,Medium Risk
TX001612,AC00259,35.94,2023-05-08 16:22:00,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,2024-11-04 08:09:00,16,Monday,13095.783333333333,3,0.02116258803024236,3,3,0,Legitimate,Low Risk
TX001761,AC00259,373.99,2023-10-23 16:27:00,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,60,Doctor,140,1,8590.5,2024-11-04 08:07:00,16,Monday,9063.666666666666,3,0.04353023337019147,3,3,0,Legitimate,Low Risk
TX000246,AC00260,97.22,2023-02-20 17:30:00,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,2024-11-04 08:11:00,17,Monday,14942.683333333332,4,0.014622341409562428,4,4,0,Legitimate,Low Risk
TX001268,AC00260,249.34,2023-08-15 17:21:00,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,26,Engineer,197,1,3030.97,2024-11-04 08:07:00,17,Tuesday,10718.766666666666,4,0.08223696144750774,4,4,0,Legitimate,Low Risk
TX002373,AC00260,95.23,2023-10-16 18:47:00,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,2024-11-04 08:11:00,18,Monday,9229.4,4,0.09839029631772535,4,4,0,Legitimate,Medium Risk
TX001976,AC00260,79.21,2023-11-24 17:52:00,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:00,17,Friday,8294.25,4,0.04901487586940917,4,4,0,Legitimate,Low Risk
TX000357,AC00261,121.82,2023-02-07 17:20:00,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,69,Doctor,123,3,8354.54,2024-11-04 08:08:00,17,Tuesday,15254.8,8,0.014579548419372056,8,7,0,Legitimate,Medium Risk
TX001725,AC00261,16.27,2023-02-13 17:58:00,Debit,Atlanta,D000697,155.37.19.43,M038,ATM,57,Doctor,44,1,10971.32,2024-11-04 08:09:00,17,Monday,15110.183333333332,8,0.0014828222290272249,8,7,0,Legitimate,Low Risk
TX002095,AC00261,26.1,2023-02-17 16:21:00,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,2024-11-04 08:07:00,16,Friday,15015.766666666666,8,0.01816637897433042,8,7,0,Legitimate,Low Risk
TX001419,AC00261,7.38,2023-03-15 16:47:00,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,2024-11-04 08:10:00,16,Wednesday,14391.383333333333,8,0.0025232235719682855,8,7,0,Legitimate,Low Risk
TX001288,AC00261,451.68,2023-04-18 18:55:00,Debit,Houston,D000113,210.160.90.52,M072,Online,33,Engineer,15,1,4381.54,2024-11-04 08:09:00,18,Tuesday,13573.233333333334,8,0.10306352024168633,8,7,0,Legitimate,Low Risk
TX001641,AC00261,1.41,2023-06-07 17:02:00,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,53,Retired,278,1,1244.17,2024-11-04 08:12:00,17,Wednesday,12375.166666666666,8,0.001132375498927857,8,7,0,Legitimate,Low Risk
TX002000,AC00261,27.64,2023-06-09 17:14:00,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:00,17,Friday,12326.9,8,0.003685574124176113,8,7,0,Legitimate,Low Risk
TX001384,AC00261,508.73,2023-07-14 16:22:00,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,2024-11-04 08:09:00,16,Friday,11487.783333333333,8,0.06657401554916072,8,7,0,Legitimate,Low Risk
TX002370,AC00262,459.29,2023-01-26 18:07:00,Credit,Kansas City,D000610,113.201.172.36,M016,Online,64,Retired,109,1,1006.12,2024-11-04 08:11:00,18,Thursday,15542.066666666668,5,0.4560429740249424,5,5,0,Legitimate,Medium Risk
TX000794,AC00262,408.28,2023-03-15 16:33:00,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,2024-11-04 08:10:00,16,Wednesday,14391.616666666667,5,0.3336247824346078,5,5,0,Legitimate,Medium Risk
TX000424,AC00262,1096.7,2023-03-27 16:51:00,Debit,Colorado Springs,D000234,167.164.55.0,M005,Online,24,Student,147,1,1093.89,2024-11-04 08:11:00,16,Monday,14103.333333333334,5,1.0016531341047958,5,5,1,Fraud,High Risk (Flagged)
TX001130,AC00262,316.56,2023-08-29 18:30:00,Debit,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51,2024-11-04 08:09:00,18,Tuesday,10381.65,5,0.03661977370608629,5,5,0,Legitimate,Low Risk
TX000642,AC00262,71.53,2023-10-30 16:49:00,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,2024-11-04 08:12:00,16,Monday,8895.383333333333,5,0.029869755671829392,5,5,0,Legitimate,Low Risk
TX001793,AC00263,53.83,2023-05-31 17:21:00,Debit,Baltimore,D000471,4.134.78.167,M062,Branch,70,Retired,131,1,4580.59,2024-11-04 08:11:00,17,Wednesday,12542.833333333334,5,0.011749196239733367,5,4,0,Legitimate,Low Risk
TX000272,AC00263,251.18,2023-06-01 16:51:00,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9,2024-11-04 08:07:00,16,Thursday,12519.266666666666,5,0.030244795241363535,5,4,0,Legitimate,Low Risk
TX001202,AC00263,471.75,2023-06-06 18:31:00,Credit,San Jose,D000443,100.4.40.132,M048,Branch,34,Doctor,41,1,12948.5,2024-11-04 08:10:00,18,Tuesday,12397.65,5,0.03642997799142824,5,4,0,Legitimate,Low Risk
TX000867,AC00263,98.71,2023-09-18 17:41:00,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,2024-11-04 08:07:00,17,Monday,9902.433333333332,5,0.009776916730304282,5,4,0,Legitimate,Low Risk
TX002046,AC00263,675.37,2023-12-29 16:45:00,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,2024-11-04 08:11:00,16,Friday,7455.433333333333,5,0.14351528184771914,5,4,0,Legitimate,Low Risk
TX000374,AC00264,144.77,2023-07-17 16:48:00,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,20,Student,159,1,867.32,2024-11-04 08:10:00,16,Monday,11415.366666666667,6,0.16672424912474665,6,6,0,Legitimate,Medium Risk
TX001319,AC00264,101.52,2023-08-09 16:22:00,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,2024-11-04 08:08:00,16,Wednesday,10863.766666666666,6,0.050259913857121634,6,6,0,Legitimate,Low Risk
TX000908,AC00264,653.97,2023-10-04 17:41:00,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,2024-11-04 08:11:00,17,Wednesday,9518.5,6,0.16821730351240466,6,6,0,Legitimate,Medium Risk
TX000455,AC00264,611.11,2023-10-18 18:32:00,Debit,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,919.84,2024-11-04 08:11:00,18,Wednesday,9181.65,6,0.6636440641153729,6,6,1,Fraud,High Risk (Flagged)
TX000329,AC00264,354.4,2023-11-06 17:23:00,Debit,Chicago,D000416,87.234.36.48,M046,ATM,74,Retired,128,1,7358.65,2024-11-04 08:10:00,17,Monday,8726.783333333333,6,0.048154463867167596,6,6,0,Legitimate,Low Risk
TX000014,AC00264,781.76,2023-11-20 16:39:00,Debit,Memphis,D000054,193.83.0.183,M025,ATM,26,Student,123,1,189.69,2024-11-04 08:07:00,16,Monday,8391.466666666667,6,4.0996381561697,6,6,0,Legitimate,Medium Risk
TX000530,AC00265,1063.25,2023-01-17 16:48:00,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,2024-11-04 08:07:00,16,Tuesday,15759.316666666668,9,0.856278841275338,9,9,1,Fraud,High Risk (Flagged)
TX000101,AC00265,383.37,2023-01-24 17:23:00,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,2024-11-04 08:11:00,17,Tuesday,15590.8,9,0.04306110460264205,9,9,0,Legitimate,Low Risk
TX000888,AC00265,103.08,2023-02-27 16:48:00,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38,2024-11-04 08:06:00,16,Monday,14775.3,9,0.011140917255884432,9,9,0,Legitimate,Low Risk
TX001844,AC00265,276.56,2023-04-10 17:26:00,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,2024-11-04 08:08:00,17,Monday,13766.7,9,0.03092274011078338,9,9,0,Legitimate,Low Risk
TX001752,AC00265,91.9,2023-05-15 16:19:00,Debit,Chicago,D000245,111.78.64.133,M036,Online,77,Retired,125,1,1033.94,2024-11-04 08:10:00,16,Monday,12927.85,9,0.0887974182078188,9,9,0,Legitimate,Low Risk
TX000394,AC00265,215.94,2023-06-05 16:06:00,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69,2024-11-04 08:10:00,16,Monday,12424.066666666668,9,0.11718737280823144,9,9,0,Legitimate,Low Risk
TX000193,AC00265,444.89,2023-09-11 16:27:00,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,2024-11-04 08:11:00,16,Monday,10071.733333333334,9,0.04307097431270288,9,9,0,Legitimate,Low Risk
TX000075,AC00265,1212.51,2023-10-04 16:36:00,Debit,Indianapolis,D000231,193.83.0.183,M036,Branch,20,Student,24,1,605.95,2024-11-04 08:06:00,16,Wednesday,9519.5,9,1.9977098607793062,9,9,1,Fraud,High Risk (Flagged)
TX002491,AC00265,162.1,2023-12-04 16:14:00,Debit,Baltimore,D000427,193.190.29.63,M018,Branch,64,Doctor,221,1,9578.74,2024-11-04 08:11:00,16,Monday,8055.95,9,0.016921127295730365,9,9,0,Legitimate,Low Risk
TX000510,AC00266,96.89,2023-03-16 16:02:00,Debit,Sacramento,D000295,136.105.231.135,M005,ATM,59,Retired,53,1,6044.93,2024-11-04 08:11:00,16,Thursday,14368.15,4,0.01602565692953772,4,4,0,Legitimate,Low Risk
TX001278,AC00266,53.14,2023-04-21 17:19:00,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0,2024-11-04 08:07:00,17,Friday,13502.8,4,0.0067129863567458314,4,4,0,Legitimate,Low Risk
TX001443,AC00266,452.8,2023-11-24 16:45:00,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,2024-11-04 08:07:00,16,Friday,8295.366666666667,4,0.09352145024340774,4,4,0,Legitimate,Low Risk
TX001463,AC00266,11.3,2023-12-01 16:33:00,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2024-11-04 08:09:00,16,Friday,8127.6,4,0.005824772292640684,4,4,0,Legitimate,Low Risk
TX001374,AC00267,10.31,2023-01-13 16:23:00,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04 08:11:00,16,Friday,15855.8,10,0.00482023470007948,9,10,0,Legitimate,Low Risk
TX000425,AC00267,119.72,2023-02-03 18:15:00,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34,2024-11-04 08:10:00,18,Friday,15349.916666666666,10,0.03483939307519046,9,10,0,Legitimate,Low Risk
TX001769,AC00267,192.97,2023-03-13 16:10:00,Debit,Sacramento,D000042,100.198.165.4,M098,ATM,59,Retired,140,1,3019.04,2024-11-04 08:06:00,16,Monday,14439.933333333332,10,0.0638965046820572,9,10,0,Legitimate,Low Risk
TX002060,AC00267,796.3,2023-03-22 16:03:00,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:00,16,Wednesday,14224.083333333334,10,0.5309409984064436,9,10,0,Legitimate,Medium Risk
TX001208,AC00267,31.81,2023-04-06 17:41:00,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6,2024-11-04 08:06:00,17,Thursday,13862.416666666666,10,0.022598749644785452,9,10,0,Legitimate,Low Risk
TX001176,AC00267,254.0,2023-05-15 17:33:00,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,2024-11-04 08:08:00,17,Monday,12926.583333333334,10,0.04387230051489499,9,10,0,Legitimate,Low Risk
TX001209,AC00267,220.2,2023-09-11 16:25:00,Debit,Boston,D000288,23.255.214.209,M047,Online,28,Student,102,1,1075.15,2024-11-04 08:11:00,16,Monday,10071.766666666666,10,0.2046183152906193,9,10,0,Legitimate,Medium Risk
TX000036,AC00267,124.76,2023-10-16 16:32:00,Debit,Seattle,D000042,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,2024-11-04 08:06:00,16,Monday,9231.566666666668,10,0.021638234253484386,9,10,0,Legitimate,Low Risk
TX002410,AC00267,90.94,2023-11-24 17:55:00,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,63,Retired,56,1,3896.08,2024-11-04 08:12:00,17,Friday,8294.283333333333,10,0.023335420366017632,9,10,0,Legitimate,Low Risk
TX002176,AC00267,162.1,2023-12-06 17:34:00,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2024-11-04 08:08:00,17,Wednesday,8006.566666666667,10,0.018897949904694178,9,10,0,Legitimate,Low Risk
TX001451,AC00268,78.77,2023-05-08 18:36:00,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04 08:06:00,18,Monday,13093.5,4,0.012171698675900901,4,4,0,Legitimate,Low Risk
TX001367,AC00268,195.49,2023-06-12 16:34:00,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:00,16,Monday,12255.566666666668,4,0.01630561709283083,4,4,0,Legitimate,Low Risk
TX000172,AC00268,119.18,2023-08-25 18:01:00,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:00,18,Friday,10478.1,4,0.02160036248300861,4,4,0,Legitimate,Low Risk
TX002273,AC00268,1454.52,2023-09-22 16:13:00,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,2024-11-04 08:07:00,16,Friday,9807.9,4,1.2222549011369461,4,4,1,Fraud,High Risk (Flagged)
TX000370,AC00269,168.53,2023-06-14 16:30:00,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58,2024-11-04 08:12:00,16,Wednesday,12207.7,3,0.028259870748778417,3,3,0,Legitimate,Low Risk
TX002445,AC00269,177.05,2023-08-29 16:22:00,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,4287.82,2024-11-04 08:06:00,16,Tuesday,10383.733333333334,3,0.041281751157661084,3,3,0,Legitimate,Low Risk
TX001930,AC00269,114.03,2023-11-24 16:30:00,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:00,16,Friday,8295.683333333332,3,0.008516336608521864,3,3,0,Legitimate,Low Risk
TX001621,AC00270,206.84,2023-09-13 18:47:00,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,2024-11-04 08:10:00,18,Wednesday,10021.383333333333,2,0.4539349514989246,2,2,0,Legitimate,Medium Risk
TX000016,AC00270,465.45,2023-12-12 16:23:00,Debit,Denver,D000466,221.169.49.152,M025,ATM,36,Engineer,129,1,3465.54,2024-11-04 08:12:00,16,Tuesday,7863.816666666667,2,0.13426932907163916,2,2,0,Legitimate,Low Risk
TX001113,AC00271,36.76,2023-04-10 16:51:00,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04 08:12:00,16,Monday,13767.35,5,0.029887879798037285,5,4,0,Legitimate,Low Risk
TX000453,AC00271,54.05,2023-04-25 16:53:00,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,2024-11-04 08:11:00,16,Tuesday,13407.3,5,0.11496575488152465,5,4,0,Legitimate,Low Risk
TX001519,AC00271,213.42,2023-07-27 17:30:00,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2024-11-04 08:11:00,17,Thursday,11174.683333333332,5,0.05710417458219394,5,4,0,Legitimate,Low Risk
TX000057,AC00271,60.54,2023-12-14 17:52:00,Credit,Columbus,D000462,1.198.76.182,M095,Branch,57,Retired,52,1,3534.93,2024-11-04 08:09:00,17,Thursday,7814.283333333334,5,0.01712137966532143,5,4,0,Legitimate,Low Risk
TX001101,AC00271,346.76,2023-12-29 16:32:00,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,2024-11-04 08:09:00,16,Friday,7455.616666666667,5,0.2116003051106026,5,4,0,Legitimate,Medium Risk
TX000138,AC00272,336.39,2023-01-16 16:53:00,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:00,16,Monday,15783.266666666666,8,0.3358995866035588,8,6,0,Legitimate,Medium Risk
TX000917,AC00272,337.73,2023-05-23 17:12:00,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,7001.2,2024-11-04 08:07:00,17,Tuesday,12734.916666666666,8,0.048231984233526606,8,6,0,Legitimate,Medium Risk
TX000805,AC00272,351.99,2023-06-12 16:58:00,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,2024-11-04 08:11:00,16,Monday,12255.216666666667,8,0.09605036238211667,8,6,0,Legitimate,Low Risk
TX001960,AC00272,758.77,2023-06-23 16:12:00,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:00,16,Friday,11991.933333333332,8,0.10491160004811634,8,6,0,Legitimate,Low Risk
TX000296,AC00272,20.54,2023-08-21 18:09:00,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51,Engineer,72,1,5327.03,2024-11-04 08:07:00,18,Monday,10573.966666666667,8,0.0038550833985544378,8,6,0,Legitimate,Low Risk
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04 08:09:00,16,Monday,10408.15,8,0.011241673928424543,8,6,0,Legitimate,Medium Risk
TX000365,AC00272,110.17,2023-09-07 16:08:00,Debit,Raleigh,D000046,156.235.3.171,M054,ATM,30,Engineer,137,1,464.2,2024-11-04 08:12:00,16,Thursday,10168.066666666668,8,0.23682287188306106,8,6,0,Legitimate,Medium Risk
TX002178,AC00272,354.91,2023-12-18 16:33:00,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,2024-11-04 08:09:00,16,Monday,7719.6,8,0.09162396251500561,8,6,0,Legitimate,Low Risk
TX001610,AC00273,1431.33,2023-01-17 17:50:00,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,2024-11-04 08:09:00,17,Tuesday,15758.316666666668,4,0.25701834088109493,4,4,0,Legitimate,Medium Risk
TX000178,AC00273,792.57,2023-05-22 16:22:00,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:00,16,Monday,12759.8,4,1.0274835681968446,4,4,0,Legitimate,Medium Risk
TX000444,AC00273,136.32,2023-10-11 18:50:00,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83,2024-11-04 08:09:00,18,Wednesday,9349.316666666668,4,0.5128089380431102,4,4,0,Legitimate,Medium Risk
TX002227,AC00273,30.48,2023-12-04 16:27:00,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04 08:07:00,16,Monday,8055.666666666667,4,0.0026543932908642018,4,4,0,Legitimate,Low Risk
TX002133,AC00274,341.88,2023-06-14 16:34:00,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,2024-11-04 08:11:00,16,Wednesday,12207.616666666667,5,0.08217242075509791,5,5,0,Legitimate,Low Risk
TX001795,AC00274,37.81,2023-07-24 16:44:00,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,2024-11-04 08:11:00,16,Monday,11247.45,5,0.007257225555568353,5,5,0,Legitimate,Low Risk
TX000418,AC00274,775.23,2023-08-07 16:40:00,Credit,Albuquerque,D000220,112.222.0.29,M036,Online,59,Doctor,38,1,5977.59,2024-11-04 08:07:00,16,Monday,10911.45,5,0.12966769756748664,5,5,0,Legitimate,Low Risk
TX000598,AC00274,158.02,2023-09-20 17:09:00,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,2024-11-04 08:09:00,17,Wednesday,9855.0,5,0.01685503517776612,5,5,0,Legitimate,Low Risk
TX001805,AC00274,17.42,2023-11-08 17:24:00,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,2024-11-04 08:12:00,17,Wednesday,8678.8,5,0.0025422083939576584,5,5,0,Legitimate,Low Risk
TX001292,AC00275,254.86,2023-01-26 17:21:00,Debit,Boston,D000296,59.127.135.25,M013,Branch,23,Student,102,1,699.9,2024-11-04 08:11:00,17,Thursday,15542.833333333334,9,0.36361820516478816,9,7,0,Legitimate,Medium Risk
TX002473,AC00275,113.03,2023-03-15 17:53:00,Credit,Tucson,D000521,11.3.59.231,M001,Online,36,Doctor,12,1,6756.13,2024-11-04 08:08:00,17,Wednesday,14390.25,9,0.016727515972017704,9,7,0,Legitimate,Low Risk
TX001437,AC00275,147.31,2023-06-12 17:10:00,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:00,17,Monday,12254.95,9,0.010810537099714381,9,7,0,Legitimate,Low Risk
TX001223,AC00275,231.92,2023-07-10 18:00:00,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,66,Doctor,12,1,5715.08,2024-11-04 08:11:00,18,Monday,11582.183333333332,9,0.04057325999636114,9,7,0,Legitimate,Low Risk
TX000159,AC00275,35.76,2023-09-19 17:38:00,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:00,17,Tuesday,9878.55,9,0.058349378324576574,9,7,0,Legitimate,Low Risk
TX001298,AC00275,547.98,2023-10-24 17:04:00,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:00,17,Tuesday,9039.083333333334,9,0.40306280065316213,9,7,0,Legitimate,Medium Risk
TX002480,AC00275,261.45,2023-10-27 17:02:00,Credit,Oklahoma City,D000005,73.156.208.26,M071,Online,50,Engineer,96,1,6735.74,2024-11-04 08:09:00,17,Friday,8967.116666666667,9,0.03880957258258445,9,7,0,Legitimate,Low Risk
TX000635,AC00275,340.05,2023-10-27 17:26:00,Debit,Detroit,D000196,163.58.140.206,M038,ATM,43,Engineer,37,1,7234.15,2024-11-04 08:07:00,17,Friday,8966.683333333332,9,0.04699971666102293,9,7,0,Legitimate,Low Risk
TX001954,AC00275,27.44,2023-11-06 17:23:00,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:00,17,Monday,8726.75,9,0.004610617863119762,9,7,0,Legitimate,Low Risk
TX002479,AC00276,336.84,2023-03-07 17:24:00,Debit,Washington,D000559,161.195.172.148,M073,ATM,22,Student,100,1,4500.26,2024-11-04 08:09:00,17,Tuesday,14582.75,5,0.07483238026685861,5,5,0,Legitimate,Low Risk
TX000648,AC00276,20.22,2023-03-10 18:26:00,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,2024-11-04 08:06:00,18,Friday,14509.666666666666,5,0.003665487136351771,5,5,0,Legitimate,Low Risk
